"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"
"11"	0.628038384412	1.50078298999001	0.608859996609933	0.0150206302117451	0.0543735642556684	8.65876996983326	0.00408147482338034	0.0267869984269931	0.24522398364039	0.481713326215012	0.420720530347755	0.0153683220505461	15.1497114220247	0.0202038304169235	1.28074199017545	0.149095775584178	0.264079237166456	0.525384740851591	0.174929416093338	3.36592757677793	3.45084429897158	0.868889875695816	0.0506992319035656	0.995961739851096	0.113169400179079	1.47017833142025	4.0427499447095	1.8883559070052	0.115566201352768	1.61014634440599	35.3253324141298	0.147513308557644	2.163918451075	12.1437354307091	0.197374881782809	3.53692642224553	11.624012792094	146.307710695443	0.848900942461078	0.000976067146337168	0.000518008602651779	0.512626256648557	10.7757493447477	1.58041265415374	39.1335991659922	0.0256480542451675	0.548514684925191	0.492806742809015	0.747520380922327	0.521328189158615	0.771293586201368
"12"	0.579754656948412	1.39617048804286	0.605122447682281	0.0156222443513021	0.0612030412709073	8.60798740928745	0.00405158166277707	0.0263424221579081	0.257132926030057	0.473262674069107	0.432456578763481	0.0137240289553517	13.5478796493472	0.0212053135877152	1.37708138080542	0.154869037183598	0.239148675772693	0.505058182105227	0.1667119749955	3.21888361854996	3.44602790225087	0.756891612935139	0.049998693778062	1.10847689797727	0.11948399512711	1.4630144071057	4.17562078918198	1.81918984879643	0.102028528630835	1.629534650351	35.9966898325317	0.154576174019192	2.03077523261139	12.3749839045006	0.183811286494141	3.58547696644715	12.7385055817568	124.194691992515	0.877509722649396	0.00101012134226763	0.000444796391876351	0.493792191099264	10.3739647525409	1.55168255572015	41.4136925226792	0.0239053250353963	0.485033777261454	0.491806525357538	0.723184898038654	0.509219454777829	0.936159680825139
"13"	0.623989820055454	1.48304921107379	0.631729754080621	0.0166373071593799	0.0625373762013475	9.21345430665447	0.00374661057543269	0.0254952237020771	0.24630750572272	0.469612072771761	0.444259070919997	0.0150399001467008	15.5080841110547	0.0210901463072832	1.36620020021053	0.150221217125602	0.249734272474903	0.477021678227384	0.180033387236352	3.2447823359836	3.73625557031927	0.786435197848075	0.049552824202882	0.948680984894884	0.1265339585621	1.57769502964999	3.93367669076434	1.93323054479201	0.0991385506687688	1.70834128912193	34.3362508595068	0.144649631769021	1.98940588455711	12.6371042776956	0.186844509115264	3.3527710356587	12.4462066368277	135.977777233751	0.907578420887011	0.00109355763367232	0.000456668644672193	0.546131100596045	10.2862902065114	1.43265840165082	43.0287867880446	0.0247387010194296	0.490206851654019	0.499665116344564	0.711712976047362	0.465768944796087	0.806744240138958
"14"	0.644858250410876	1.47220800206261	0.620489315418618	0.0156463121429134	0.0618033112711543	9.25319865026295	0.003884342336378	0.0268219837165131	0.251483821165358	0.476654795548971	0.503977488507832	0.0146996401898838	13.5403580479004	0.0193241440385846	1.3340243099852	0.138753010659801	0.260311609077947	0.521905970619921	0.171600945860875	3.39071072401219	3.53488893973841	0.804764954824618	0.0505183616565816	1.0017213753468	0.117762034850222	1.44608338267486	3.77268598778367	1.8514719060845	0.101276511764102	1.51005127902232	36.2050336919606	0.152467473361914	2.09159181933543	12.277582726018	0.209897855177637	3.41724583793055	11.3914979319317	117.615114930776	0.875587773612513	0.000998775377611854	0.000496196882860567	0.496315486474855	10.0368943186883	1.56840076633937	37.8811933731493	0.0262829764006385	0.519402890286747	0.490720199336641	0.753314665157399	0.472676682254392	0.743176884506162
"15"	0.610297807390279	1.43336399305408	0.623073913495231	0.0153809781767939	0.0598605345283741	7.7547491188846	0.00410929049537753	0.0255120038019295	0.244792856290882	0.462735214722367	0.435473853789438	0.0148016891804392	14.8062370392019	0.0199754807325677	1.32823671071948	0.142627136767571	0.232611326080502	0.502037802704941	0.192736527438372	3.42057049027799	3.46648950741664	0.773303991272284	0.0441686695330695	0.999984732778329	0.119217941114687	1.52577357553898	4.0565433031666	2.00971786595003	0.103073312634534	1.66618076406031	36.524266640912	0.145274919171286	1.95906048430145	12.136838197235	0.194463269348688	3.44897559359685	11.3319413636943	143.824625874256	0.850852603827971	0.000988879312549463	0.000502799359754516	0.549793863967211	10.1441772825385	1.62106213902109	38.2072287442121	0.02487335287288	0.520369540846922	0.494602358611101	0.704865449536423	0.51287511561034	0.847203584217218
"16"	0.672298527197854	1.44738550643424	0.628931497579024	0.0145913007294918	0.0616295752921377	8.80592192570745	0.00377265032274652	0.0270963759684821	0.252273537354292	0.452692463180731	0.397186321057335	0.0148990286024684	14.0021289030695	0.0197110651227997	1.16784085963415	0.130603123807727	0.232806321084075	0.504009530381764	0.184633279982196	3.20478283259977	3.23403415947658	0.716758751506882	0.0482754291731534	0.96840638057164	0.12650909004965	1.61757121893819	3.76444490512741	1.93944848889203	0.0981719085871161	1.59689775088875	35.2065310011425	0.153903033626686	2.05152965459984	11.3459299637537	0.211400885639126	3.88368745765423	10.9817075883172	137.48208223793	0.847896548592662	0.0010842643868176	0.000481040780414529	0.457757959542951	9.32936204464624	1.37084377789463	36.6980987373989	0.0254794255375962	0.499386105283776	0.491332536124843	0.66000074298154	0.48159797647142	0.814140852626355
"17"	0.625835205736541	1.44017585085963	0.714059655657369	0.0140659993372317	0.0696627145500925	8.46076474540083	0.0041232468889648	0.0273877523465265	0.24060893711024	0.501966047172393	0.446723660258312	0.0134408188133267	13.6483781587722	0.0201589895982009	1.40793100212786	0.147631157557859	0.207122086208027	0.486040187613919	0.173756752013733	3.29200743546307	3.59504198627863	0.779545769419632	0.0475607590705359	0.940814279154706	0.134383804365283	1.44980571276575	3.98057024532595	1.95225409384813	0.104902747899678	1.71661641865371	36.0491563196692	0.160552113009215	1.90430961115463	13.3617532595889	0.197230506136009	3.60380787709979	12.0621535807354	134.849198765606	0.861999027608025	0.000965146011348831	0.000487116107322227	0.509212911678531	10.0440947543938	1.46941109021473	37.824638126939	0.0243518693124195	0.525573876275985	0.540179852615928	0.73195785794476	0.504696792660498	0.844442777000882
"18"	0.625710071026505	1.45979715398	0.718943029793485	0.0155603239446648	0.0623482934693181	8.76449804603268	0.00386121397704394	0.0276781870707566	0.248869776261948	0.456329623787008	0.438228404576948	0.0153028895290119	14.7792571000152	0.0198090511662553	1.27573738327664	0.151798027851532	0.256349976669187	0.469215159868336	0.18396425426678	3.20357866700383	3.53203305678716	0.760552643514866	0.0500207676608355	1.10046216362632	0.127606834207854	1.50295568563731	4.17123690859671	1.88682599367877	0.0975352794176563	1.73454557302699	39.4847941546263	0.137441734873687	2.0815953999055	13.0696188657999	0.211015912080403	3.7032441003697	11.788998198704	141.929021771591	0.901376450668317	0.00100118318426791	0.000516646858428236	0.468187302369051	10.3175895196307	1.47586683162101	40.6003447873688	0.0256718894319985	0.524139709930397	0.499829091897896	0.661242418114847	0.466685461268887	0.762527628851574
"19"	0.551403739852457	1.41990292022454	0.645597358194884	0.0149164909562477	0.0572939928820165	8.08175909479807	0.00395875994930743	0.0289599489287533	0.245663576949043	0.44168003991037	0.411668148957143	0.0158458418893628	13.4133986558323	0.0197264078951784	1.33495017596043	0.145352720834729	0.28073396353886	0.421993339139183	0.173089759740741	3.37488431384694	3.80366773963784	0.850095527322952	0.0508349595918985	1.02566363205252	0.118606832097562	1.45343280185171	4.04860181452013	1.86396383708401	0.0995104694202846	1.60827470871462	35.9161879872165	0.16509793559883	2.06897302053261	11.1131898695572	0.215200065284391	3.28282666053434	11.8329294748356	138.68445815137	0.938744962462688	0.000983710234472807	0.000484135271800347	0.48458639340313	9.67490894147558	1.37647748322099	40.5774403457518	0.0250795183486513	0.488057429153857	0.508958537233447	0.6765099795758	0.495078217541914	0.796095626859695
"20"	0.590189087206817	1.32376837657415	0.708217265380284	0.0159416963579506	0.0642822695618351	9.01054446322073	0.00396918267207535	0.0259570031515179	0.226276366017821	0.443783453230928	0.440679733320539	0.0149960729527879	14.6309765897709	0.0192750703358345	1.40501643779468	0.147389486037161	0.25599742879512	0.482114728743576	0.188127202886213	3.39188009300721	3.25726244173066	0.817708782276113	0.0526900961727066	1.01495996606346	0.126003267822572	1.63500059797441	4.07630450216594	2.00099948507421	0.0991629492310163	1.75833146674533	37.3805911475387	0.152468823464698	2.15713514796837	12.333499242322	0.205098172880797	3.57114128670443	11.0423984627482	132.371371436178	0.969571648296982	0.0010908424148877	0.00051021659162447	0.451857810633596	10.0518909164505	1.48807287627826	40.4286543512954	0.0258790033600367	0.509471785440564	0.469054418371564	0.708804546350612	0.505352560429703	0.802936793112163
"21"	0.608115560004291	1.54802687187481	0.632201368233562	0.0173318341352418	0.0552518949817037	8.83700273596417	0.00415217382765497	0.0293609697424452	0.271131533681789	0.49211532264789	0.396699224980759	0.0144185903618825	15.4735013623329	0.0192044606937336	1.21178741906611	0.135289180594866	0.254381366318497	0.518718462357384	0.179976914058394	3.48260997187922	3.57202351370392	0.832022145027374	0.0516737632073627	1.0206293852515	0.126024561524498	1.48716332028258	4.11623037394295	1.94440522374782	0.104057361570218	1.65175598420561	36.3713771215165	0.146898578999034	2.03692123765831	12.7233894181698	0.201815520027607	3.34705516858516	11.8505341240047	151.163503622195	0.896785172855881	0.000941900905212359	0.000517247356283165	0.516842235465248	10.135276979165	1.5092564913583	37.0789449512238	0.0235686005044069	0.55265438805729	0.479373242725475	0.714891012624841	0.438466431435231	0.773140298220941
"22"	0.565109392898886	1.40779600636094	0.655952964418984	0.0153169933499214	0.0618712862198279	8.26657088851511	0.0040210715224315	0.0257441862774757	0.257953828812909	0.462067068677301	0.427006568756882	0.0145431327236939	14.6738443041789	0.0193883151754323	1.41614307292375	0.143781272242535	0.244859735976568	0.524667627708685	0.164296987672156	3.33144173741207	3.54411413871429	0.796772940244937	0.0513080611400249	0.988200164136882	0.132590168915035	1.5259644120346	3.80222306867927	1.97227191091321	0.104500291766348	1.60971500990161	33.9021291807381	0.153989197050491	2.08464497002569	12.7064859823298	0.197657163331862	3.62096792822196	13.4963821429704	137.883734191664	0.895847331786156	0.00101014048298967	0.000505613510366736	0.457699434211837	10.0980774163891	1.58789512540852	39.0350543583686	0.0259294199803099	0.482436704713629	0.517178708141689	0.765770789593671	0.546535197985308	0.806974195959672
"23"	0.554711617436288	1.51092732050386	0.603115097448093	0.0145279201881437	0.0596238045157453	8.16753559801494	0.00430944799344741	0.0243126939995296	0.232874537821803	0.484024941610353	0.45223769380986	0.0144739617625217	13.8606625056409	0.019087298265298	1.32833577350336	0.152112340353592	0.264238475232333	0.461721287385845	0.183389453919447	3.2207291105531	3.70694846160897	0.790143576891645	0.051758777894787	0.929308119171289	0.121676502783981	1.6017823364897	3.79838404488105	1.92460393330613	0.0996501911964428	1.68787574063837	35.5868598740305	0.15918171033245	2.06107404369763	11.3658293736895	0.209348466211166	3.43678251045378	11.4685409133359	164.661779523791	0.954218960327128	0.00100642378066408	0.000467784199824554	0.477383676524135	9.73070611657727	1.38577514817487	37.3952571680919	0.02621634330432	0.495304523961172	0.51015254126582	0.706400158425577	0.470289221261215	0.787125980957864
"24"	0.54752376423387	1.48178070897265	0.700686137904858	0.015252143272832	0.0639899153143207	8.47505081772603	0.00362831601871433	0.0296215190433812	0.245782806071172	0.477267046267188	0.46139435913608	0.0151689684982206	15.8361663172271	0.0198093955618839	1.3576363993866	0.153394854834766	0.258273375325918	0.493568454110003	0.173600670662831	3.33941957541131	3.23241967901545	0.820523829818833	0.0503666452484605	0.964051133882711	0.128030136398284	1.52099700631307	4.05633978527789	1.83965128664152	0.103178494399864	1.65484802130988	37.4115432091892	0.156000902357088	2.00398158783845	13.0461732737132	0.220218071962806	3.44277538592584	12.6161937743692	140.807890126742	0.958653796371642	0.00107242357446564	0.000530737559525988	0.479497717662439	9.93874920940487	1.61730667111321	39.7100296173786	0.0241803107347686	0.484191093620309	0.479733965567963	0.734360233878902	0.538470863158431	0.871362716846655
"25"	0.582902899241801	1.37155675748189	0.780057888780036	0.0160350559115772	0.0612632039922678	8.98979141757691	0.00392259546724016	0.0265982037894756	0.238786310762393	0.471913782543556	0.46459033862849	0.0144961051228415	15.2325399236015	0.0192165396498198	1.32647871891053	0.139020725975438	0.252677326433826	0.499836453428621	0.155430714414324	3.5629739797606	3.70946590223874	0.800580284770254	0.0534789035402537	1.02463209523256	0.121655228208462	1.44906256508025	3.9853532175124	1.87475679015252	0.100583117494176	1.53978301959372	36.1520545146731	0.151280362952562	2.03666242559591	12.3975381809434	0.210151984236142	3.44617346406975	12.5487961711617	150.318714700992	0.86059225408115	0.000973651179498825	0.000493463211995749	0.489416304073155	10.3388056909037	1.41515837024083	37.3196451859046	0.0235880536253434	0.516991756723349	0.462079899339626	0.721660994696762	0.466845385699502	0.818849036253937
"26"	0.642457676224367	1.4187968239586	0.682078693428923	0.015999993296918	0.0646994089013229	8.46666761690452	0.00428685947758291	0.0256639479927489	0.261475087317526	0.501400495815206	0.425666286263085	0.0160445751979508	14.8661672873712	0.0191930521539125	1.42776951001832	0.142788744703197	0.236112342389065	0.5023640885619	0.166860980047378	3.58068682934009	3.49070381305403	0.825334042926633	0.0448075415465062	0.964974742330106	0.117580158896854	1.48774371547258	4.36658401021315	1.90007687692673	0.0987970414313827	1.64780722804893	36.2304823777973	0.147169720596218	2.04711672768302	10.7902551494534	0.206916159106171	3.60837840568333	13.4465519133962	125.881677253983	0.914185969096476	0.00101068645760214	0.000487910458913665	0.510949353764251	9.45896968878438	1.55029860625268	39.8193280407167	0.025033451242496	0.50286851861357	0.512090710791371	0.650612084780675	0.49419036816913	0.788941232754612
"27"	0.614301813415841	1.54641518196188	0.623647820317041	0.0144257466993947	0.059216969793446	8.61278149674032	0.00387441406253435	0.0270344933951195	0.235687848855848	0.451784314031882	0.433907264316332	0.0142132927400868	13.8489649704055	0.018893383533795	1.21068383540959	0.156214129404056	0.252043640014465	0.521934130649153	0.180161380442857	3.65644340378824	3.46693032086375	0.821785491924908	0.0476375355833898	0.984244666618077	0.119555357523495	1.6332779736693	3.79830370058414	1.79106367790883	0.102380013032277	1.70171372629805	35.3176152486136	0.150093269673643	2.05411855644866	12.2994286238611	0.197331185472231	3.66183557591547	12.2790101255239	142.232809916945	0.850324884283971	0.00096262597250403	0.00049686860550067	0.507505317306868	10.4216404314768	1.26199706347034	36.7621641556479	0.0250299853384087	0.504042339215168	0.518284175073997	0.69388466114091	0.506217607450391	0.954146087902972
"28"	0.596689036096796	1.48605307352566	0.624651954313825	0.0163216247354655	0.059217995508295	8.10279726260096	0.00388350178093735	0.0254267397234654	0.229549626222332	0.470878937171304	0.436356912428899	0.0162862431753634	15.8152232357156	0.0212424957823842	1.36248750667423	0.142840719981894	0.253521922336364	0.458695150489937	0.174378918870285	3.60342311168786	3.45889802107734	0.826385472680156	0.0421158727005327	1.08687048216019	0.12450231798588	1.48857563806866	3.7632707474564	1.92177773375372	0.106911862743643	1.62413625042251	36.2307944618191	0.15046746332962	1.99049732256291	12.8901539709876	0.1911621583212	3.53429855250267	11.6484530811253	140.557980716859	0.845029505897079	0.00100037751875025	0.000537336391412334	0.547972654160679	10.2645416190602	1.48463036765843	35.4287595144036	0.02518589081487	0.508466259173835	0.519916261719439	0.664846423398569	0.471110453803118	0.879821526332755
"29"	0.552995268995951	1.47596204603254	0.66840499827892	0.0148534938016499	0.0597863591116317	8.95875766908644	0.00404115952368431	0.0251779440812332	0.24511347616409	0.486843258590892	0.452218548301427	0.01560477883842	15.0240379957196	0.019398785831136	1.28265301587773	0.148610034996181	0.232525744443093	0.516684749526557	0.169072640900408	3.50671834312815	3.61023537726593	0.84286831395747	0.0502580433375328	0.98212799165755	0.112086630617459	1.45565336302017	4.06205454945516	1.9943792224702	0.0984495938722576	1.43313276706257	33.8191954016449	0.15230573813641	1.95592833587209	12.577623003181	0.188409228966494	3.81562858878061	11.4793439427875	137.357473761691	0.962830818408679	0.000992867341814404	0.000441860457799783	0.543599367502584	9.51063216285616	1.58848446653731	41.3779161476905	0.0257877412654562	0.457927870662809	0.546696969001457	0.66022880440126	0.521904195414476	0.747232923113739
"30"	0.628285859918284	1.35689771475177	0.654147050115433	0.0153901102565962	0.0598085951072326	7.48218320290658	0.00405578883161525	0.0263516917290038	0.266207311087037	0.439379412382361	0.433787752926379	0.014736471222777	15.314223909175	0.0183258688695321	1.29658933122796	0.145343067257415	0.258196488151718	0.49258931229045	0.177276906739269	3.47303690165224	3.47650953309769	0.760240449447947	0.045950358678975	0.996910667111861	0.121990209412641	1.59097926856101	3.93051582115191	1.9539868982783	0.0969709613768292	1.58739610195443	38.0183736801427	0.153714601108243	2.08280205190623	12.3665324212475	0.204542666953197	3.65410849622714	11.7262299807105	149.332685610927	0.90171156514676	0.000994702300111229	0.000527188400140861	0.498849507939487	9.03939663669925	1.59352384240993	44.1072110545819	0.0241865013633902	0.506303501179089	0.521673273103135	0.707010423620028	0.485403191854832	0.803207545715422
"31"	0.604163199307649	1.48040996741925	0.648309522861673	0.0149296240576961	0.0628913552740225	8.54933723512685	0.00401372311221338	0.0283500259524488	0.262963536188854	0.443511456719234	0.460511089409088	0.015271458475091	14.5769512618211	0.0201205955951979	1.22568786787364	0.155131250198415	0.24214741865222	0.513486132145211	0.179086119189092	3.30968680481077	3.20574522263729	0.76313552259908	0.0436632634646811	0.926482699966228	0.133531843846505	1.56410045497163	3.99247669336253	1.92776367693568	0.0989045358917301	1.6863030437118	33.5120517860452	0.143662716024435	2.05237971721278	12.8619631080629	0.197770950565438	3.76907806191822	12.6890125730432	150.25583993088	0.894949250204443	0.00101161291764939	0.000547448678821923	0.509536354487021	9.39963255111037	1.46028458391139	38.6154412159225	0.0246825608121974	0.488464364765708	0.467801048040618	0.66868719466412	0.519646018960974	0.778744723443347
"32"	0.584781170952259	1.50445354574251	0.627413465877627	0.0152356033269017	0.0600315354892871	7.76043306642925	0.00402439413942476	0.0293604746274332	0.262259179601188	0.458421497103232	0.403621531366118	0.0157236214367798	14.5814212124357	0.0206969519910554	1.32001121866127	0.148445736279632	0.247713097367562	0.470188184724046	0.163765990101684	3.43765849325433	3.38821300874489	0.926012900746513	0.0455269363570116	1.01632316294605	0.124528174489974	1.49558668477512	4.0639328516596	1.97782512311157	0.0979721110472407	1.58568185589115	34.1482946029043	0.146677079058591	2.11019549275584	13.1127894452052	0.190327052079537	3.44209761372763	12.3658610841197	146.21701166271	0.949009237514962	0.00101360244807201	0.000517982531425359	0.485406292974526	10.1408045224361	1.43079415607965	38.0721883107391	0.0279406918148133	0.518395007576382	0.466711112562365	0.686667836150683	0.514097224515347	0.736765136519042
